Movie_Title,IMDB_Rating,Cast
Hotel Rwanda,8.1,Sophie Okonedo
Hotel Rwanda,8.1,Joaquin Phoenix
Hotel Rwanda,8.1,Xolani Mali
Taegukgi hwinalrimyeo,8.1,Jang Dong-Gun
Taegukgi hwinalrimyeo,8.1,Won Bin
Taegukgi hwinalrimyeo,8.1,Eun-ju Lee
Taegukgi hwinalrimyeo,8.1,Hyeong-jin Kong
Before Sunset,8.1,Ethan Hawke
Before Sunset,8.1,Julie Delpy
Before Sunset,8.1,Vernon Dobtcheff
Before Sunset,8.1,Louise Lemoine Torrès
Salinui chueok,8.1,Kang-ho Song
Salinui chueok,8.1,Kim Sang-kyung
Salinui chueok,8.1,Roe-ha Kim
Salinui chueok,8.1,Jae-ho Song
Dil Chahta Hai,8.1,Aamir Khan
Dil Chahta Hai,8.1,Saif Ali Khan
Dil Chahta Hai,8.1,Akshaye Khanna
Dil Chahta Hai,8.1,Preity Zinta
Kill Bill: Vol. 1,8.1,Uma Thurman
Kill Bill: Vol. 1,8.1,David Carradine
Kill Bill: Vol. 1,8.1,Daryl Hannah
Kill Bill: Vol. 1,8.1,Michael Madsen
Finding Nemo,8.1,Lee Unkrich
Finding Nemo,8.1,Albert Brooks
Finding Nemo,8.1,Ellen DeGeneres
Finding Nemo,8.1,Alexander Gould
Catch Me If You Can,8.1,Leonardo DiCaprio
Catch Me If You Can,8.1,Tom Hanks
Catch Me If You Can,8.1,Christopher Walken
Catch Me If You Can,8.1,Martin Sheen
Amores perros,8.1,Emilio Echevarría
Amores perros,8.1,Gael García Bernal
Amores perros,8.1,Goya Toledo
Amores perros,8.1,Álvaro Guerrero
"Monsters, Inc.",8.1,David Silverman
"Monsters, Inc.",8.1,Lee Unkrich
"Monsters, Inc.",8.1,Billy Crystal
"Monsters, Inc.",8.1,John Goodman
The Sixth Sense,8.1,Bruce Willis
The Sixth Sense,8.1,Haley Joel Osment
The Sixth Sense,8.1,Toni Collette
The Sixth Sense,8.1,Olivia Williams
La leggenda del pianista sull'oceano,8.1,Tim Roth
La leggenda del pianista sull'oceano,8.1,Pruitt Taylor Vince
La leggenda del pianista sull'oceano,8.1,Mélanie Thierry
La leggenda del pianista sull'oceano,8.1,Bill Nunn
The Truman Show,8.1,Jim Carrey
The Truman Show,8.1,Ed Harris
The Truman Show,8.1,Laura Linney
The Truman Show,8.1,Noah Emmerich
"Crna macka, beli macor",8.1,Bajram Severdzan
"Crna macka, beli macor",8.1,Srdjan 'Zika' Todorovic
"Crna macka, beli macor",8.1,Branka Katic
"Crna macka, beli macor",8.1,Florijan Ajdini
The Big Lebowski,8.1,Ethan Coen
The Big Lebowski,8.1,Jeff Bridges
The Big Lebowski,8.1,John Goodman
The Big Lebowski,8.1,Julianne Moore
Fa yeung nin wah,8.1,Tony Chiu-Wai Leung
Fa yeung nin wah,8.1,Maggie Cheung
Fa yeung nin wah,8.1,Ping Lam Siu
Fa yeung nin wah,8.1,Tung Cho 'Joe' Cheung
Trainspotting,8.1,Ewan McGregor
Trainspotting,8.1,Ewen Bremner
Trainspotting,8.1,Jonny Lee Miller
Trainspotting,8.1,Kevin McKidd
Fargo,8.1,Ethan Coen
Fargo,8.1,William H. Macy
Fargo,8.1,Frances McDormand
Fargo,8.1,Steve Buscemi
Underground,8.1,Predrag 'Miki' Manojlovic
Underground,8.1,Lazar Ristovski
Underground,8.1,Mirjana Jokovic
Underground,8.1,Slavko Stimac
La haine,8.1,Vincent Cassel
La haine,8.1,Hubert Koundé
La haine,8.1,Saïd Taghmaoui
La haine,8.1,Abdel Ahmed Ghili
Before Sunrise,8.1,Ethan Hawke
Before Sunrise,8.1,Julie Delpy
Before Sunrise,8.1,Andrea Eckert
Before Sunrise,8.1,Hanno Pöschl
Trois couleurs: Rouge,8.1,Irène Jacob
Trois couleurs: Rouge,8.1,Jean-Louis Trintignant
Trois couleurs: Rouge,8.1,Frédérique Feder
Trois couleurs: Rouge,8.1,Jean-Pierre Lorit
Chung Hing sam lam,8.1,Brigitte Lin
Chung Hing sam lam,8.1,Takeshi Kaneshiro
Chung Hing sam lam,8.1,Tony Chiu-Wai Leung
Chung Hing sam lam,8.1,Faye Wong
Jurassic Park,8.1,Sam Neill
Jurassic Park,8.1,Laura Dern
Jurassic Park,8.1,Jeff Goldblum
Jurassic Park,8.1,Richard Attenborough
In the Name of the Father,8.1,Daniel Day-Lewis
In the Name of the Father,8.1,Pete Postlethwaite
In the Name of the Father,8.1,Alison Crosbie
In the Name of the Father,8.1,Philip King
Ba wang bie ji,8.1,Leslie Cheung
Ba wang bie ji,8.1,Fengyi Zhang
Ba wang bie ji,8.1,Gong Li
Ba wang bie ji,8.1,You Ge
Dà hóng denglong gaogao guà,8.1,Gong Li
Dà hóng denglong gaogao guà,8.1,Jingwu Ma
Dà hóng denglong gaogao guà,8.1,Saifei He
Dà hóng denglong gaogao guà,8.1,Cuifen Cao
Dead Poets Society,8.1,Robin Williams
Dead Poets Society,8.1,Robert Sean Leonard
Dead Poets Society,8.1,Ethan Hawke
Dead Poets Society,8.1,Josh Charles
Stand by Me,8.1,Wil Wheaton
Stand by Me,8.1,River Phoenix
Stand by Me,8.1,Corey Feldman
Stand by Me,8.1,Jerry O'Connell
Platoon,8.1,Charlie Sheen
Platoon,8.1,Tom Berenger
Platoon,8.1,Willem Dafoe
Platoon,8.1,Keith David
"Paris, Texas",8.1,Harry Dean Stanton
"Paris, Texas",8.1,Nastassja Kinski
"Paris, Texas",8.1,Dean Stockwell
"Paris, Texas",8.1,Aurore Clément
Kaze no tani no Naushika,8.1,Sumi Shimamoto
Kaze no tani no Naushika,8.1,Mahito Tsujimura
Kaze no tani no Naushika,8.1,Hisako Kyôda
Kaze no tani no Naushika,8.1,Gorô Naya
The Thing,8.1,Kurt Russell
The Thing,8.1,Wilford Brimley
The Thing,8.1,Keith David
The Thing,8.1,Richard Masur
Pink Floyd: The Wall,8.1,Bob Geldof
Pink Floyd: The Wall,8.1,Christine Hargreaves
Pink Floyd: The Wall,8.1,James Laurenson
Pink Floyd: The Wall,8.1,Eleanor David
Fanny och Alexander,8.1,Bertil Guve
Fanny och Alexander,8.1,Pernilla Allwin
Fanny och Alexander,8.1,Kristina Adolphson
Fanny och Alexander,8.1,Börje Ahlstedt
Blade Runner,8.1,Harrison Ford
Blade Runner,8.1,Rutger Hauer
Blade Runner,8.1,Sean Young
Blade Runner,8.1,Edward James Olmos
Life of Brian,8.1,Graham Chapman
Life of Brian,8.1,John Cleese
Life of Brian,8.1,Michael Palin
Life of Brian,8.1,Terry Gilliam
The Deer Hunter,8.1,Robert De Niro
The Deer Hunter,8.1,Christopher Walken
The Deer Hunter,8.1,John Cazale
The Deer Hunter,8.1,John Savage
Rocky,8.1,Sylvester Stallone
Rocky,8.1,Talia Shire
Rocky,8.1,Burt Young
Rocky,8.1,Carl Weathers
Zerkalo,8.1,Margarita Terekhova
Zerkalo,8.1,Filipp Yankovskiy
Zerkalo,8.1,Ignat Daniltsev
Zerkalo,8.1,Oleg Yankovskiy
Chinatown,8.1,Jack Nicholson
Chinatown,8.1,Faye Dunaway
Chinatown,8.1,John Huston
Chinatown,8.1,Perry Lopez
Paper Moon,8.1,Ryan O'Neal
Paper Moon,8.1,Tatum O'Neal
Paper Moon,8.1,Madeline Kahn
Paper Moon,8.1,John Hillerman
Viskningar och rop,8.1,Harriet Andersson
Viskningar och rop,8.1,Liv Ullmann
Viskningar och rop,8.1,Kari Sylwan
Viskningar och rop,8.1,Ingrid Thulin
Bajrangi Bhaijaan,8.0,Salman Khan
Bajrangi Bhaijaan,8.0,Harshaali Malhotra
Bajrangi Bhaijaan,8.0,Nawazuddin Siddiqui
Bajrangi Bhaijaan,8.0,Kareena Kapoor
La La Land,8.0,Ryan Gosling
La La Land,8.0,Emma Stone
La La Land,8.0,Rosemarie DeWitt
La La Land,8.0,J.K. Simmons
Lion,8.0,Dev Patel
Lion,8.0,Nicole Kidman
Lion,8.0,Rooney Mara
Lion,8.0,Sunny Pawar
The Martian,8.0,Matt Damon
The Martian,8.0,Jessica Chastain
The Martian,8.0,Kristen Wiig
The Martian,8.0,Kate Mara
Zootopia,8.0,Rich Moore
Zootopia,8.0,Jared Bush
Zootopia,8.0,Ginnifer Goodwin
Zootopia,8.0,Jason Bateman
Bãhubali: The Beginning,8.0,Prabhas
Bãhubali: The Beginning,8.0,Rana Daggubati
Bãhubali: The Beginning,8.0,Ramya Krishnan
Bãhubali: The Beginning,8.0,Sathyaraj
Kaguyahime no monogatari,8.0,Chloë Grace Moretz
Kaguyahime no monogatari,8.0,James Caan
Kaguyahime no monogatari,8.0,Mary Steenburgen
Kaguyahime no monogatari,8.0,James Marsden
Wonder,8.0,Jacob Tremblay
Wonder,8.0,Owen Wilson
Wonder,8.0,Izabela Vidovic
Wonder,8.0,Julia Roberts
Gully Boy,8.0,Vijay Varma
Gully Boy,8.0,Nakul Roshan Sahdev
Gully Boy,8.0,Ranveer Singh
Gully Boy,8.0,Vijay Raaz
Special Chabbis,8.0,Akshay Kumar
Special Chabbis,8.0,Anupam Kher
Special Chabbis,8.0,Manoj Bajpayee
Special Chabbis,8.0,Jimmy Sheirgill
Short Term 12,8.0,Brie Larson
Short Term 12,8.0,Frantz Turner
Short Term 12,8.0,John Gallagher Jr.
Short Term 12,8.0,Kaitlyn Dever
Serbuan maut 2: Berandal,8.0,Iko Uwais
Serbuan maut 2: Berandal,8.0,Yayan Ruhian
Serbuan maut 2: Berandal,8.0,Arifin Putra
Serbuan maut 2: Berandal,8.0,Oka Antara
The Imitation Game,8.0,Benedict Cumberbatch
The Imitation Game,8.0,Keira Knightley
The Imitation Game,8.0,Matthew Goode
The Imitation Game,8.0,Allen Leech
Guardians of the Galaxy,8.0,Chris Pratt
Guardians of the Galaxy,8.0,Vin Diesel
Guardians of the Galaxy,8.0,Bradley Cooper
Guardians of the Galaxy,8.0,Zoe Saldana
Blade Runner 2049,8.0,Harrison Ford
Blade Runner 2049,8.0,Ryan Gosling
Blade Runner 2049,8.0,Ana de Armas
Blade Runner 2049,8.0,Dave Bautista
Her,8.0,Joaquin Phoenix
Her,8.0,Amy Adams
Her,8.0,Scarlett Johansson
Her,8.0,Rooney Mara
Bohemian Rhapsody,8.0,Rami Malek
Bohemian Rhapsody,8.0,Lucy Boynton
Bohemian Rhapsody,8.0,Gwilym Lee
Bohemian Rhapsody,8.0,Ben Hardy
The Revenant,8.0,Leonardo DiCaprio
The Revenant,8.0,Tom Hardy
The Revenant,8.0,Will Poulter
The Revenant,8.0,Domhnall Gleeson
The Perks of Being a Wallflower,8.0,Logan Lerman
The Perks of Being a Wallflower,8.0,Emma Watson
The Perks of Being a Wallflower,8.0,Ezra Miller
The Perks of Being a Wallflower,8.0,Paul Rudd
Tropa de Elite 2: O Inimigo Agora é Outro,8.0,Wagner Moura
Tropa de Elite 2: O Inimigo Agora é Outro,8.0,Irandhir Santos
Tropa de Elite 2: O Inimigo Agora é Outro,8.0,André Ramiro
Tropa de Elite 2: O Inimigo Agora é Outro,8.0,Milhem Cortaz
The King's Speech,8.0,Colin Firth
The King's Speech,8.0,Geoffrey Rush
The King's Speech,8.0,Helena Bonham Carter
The King's Speech,8.0,Derek Jacobi
The Help,8.0,Emma Stone
The Help,8.0,Viola Davis
The Help,8.0,Octavia Spencer
The Help,8.0,Bryce Dallas Howard
Deadpool,8.0,Ryan Reynolds
Deadpool,8.0,Morena Baccarin
Deadpool,8.0,T.J. Miller
Deadpool,8.0,Ed Skrein
Darbareye Elly,8.0,Golshifteh Farahani
Darbareye Elly,8.0,Shahab Hosseini
Darbareye Elly,8.0,Taraneh Alidoosti
Darbareye Elly,8.0,Merila Zare'i
Dev.D,8.0,Abhay Deol
Dev.D,8.0,Mahie Gill
Dev.D,8.0,Kalki Koechlin
Dev.D,8.0,Dibyendu Bhattacharya
My Name Is Khan,8.0,Shah Rukh Khan
My Name Is Khan,8.0,Kajol
My Name Is Khan,8.0,Sheetal Menon
My Name Is Khan,8.0,Katie A. Keane
Slumdog Millionaire,8.0,Loveleen Tandan
Slumdog Millionaire,8.0,Dev Patel
Slumdog Millionaire,8.0,Freida Pinto
Slumdog Millionaire,8.0,Saurabh Shukla
Black Swan,8.0,Natalie Portman
Black Swan,8.0,Mila Kunis
Black Swan,8.0,Vincent Cassel
Black Swan,8.0,Winona Ryder
Tropa de Elite,8.0,Wagner Moura
Tropa de Elite,8.0,André Ramiro
Tropa de Elite,8.0,Caio Junqueira
Tropa de Elite,8.0,Milhem Cortaz
The Avengers,8.0,Robert Downey Jr.
The Avengers,8.0,Chris Evans
The Avengers,8.0,Scarlett Johansson
The Avengers,8.0,Jeremy Renner
Persepolis,8.0,Marjane Satrapi
Persepolis,8.0,Chiara Mastroianni
Persepolis,8.0,Catherine Deneuve
Persepolis,8.0,Gena Rowlands
Dallas Buyers Club,8.0,Matthew McConaughey
Dallas Buyers Club,8.0,Jennifer Garner
Dallas Buyers Club,8.0,Jared Leto
Dallas Buyers Club,8.0,Steve Zahn
The Pursuit of Happyness,8.0,Will Smith
The Pursuit of Happyness,8.0,Thandie Newton
The Pursuit of Happyness,8.0,Jaden Smith
The Pursuit of Happyness,8.0,Brian Howe
Blood Diamond,8.0,Leonardo DiCaprio
Blood Diamond,8.0,Djimon Hounsou
Blood Diamond,8.0,Jennifer Connelly
Blood Diamond,8.0,Kagiso Kuypers
The Bourne Ultimatum,8.0,Matt Damon
The Bourne Ultimatum,8.0,Edgar Ramírez
The Bourne Ultimatum,8.0,Joan Allen
The Bourne Ultimatum,8.0,Julia Stiles
Bin-jip,8.0,Seung-Yun Lee
Bin-jip,8.0,Hee Jae
Bin-jip,8.0,Hyuk-ho Kwon
Bin-jip,8.0,Jin-mo Joo
Sin City,8.0,Quentin Tarantino
Sin City,8.0,Robert Rodriguez
Sin City,8.0,Mickey Rourke
Sin City,8.0,Clive Owen
Le scaphandre et le papillon,8.0,Laura Obiols
Le scaphandre et le papillon,8.0,Mathieu Amalric
Le scaphandre et le papillon,8.0,Emmanuelle Seigner
Le scaphandre et le papillon,8.0,Marie-Josée Croze
Ratatouille,8.0,Jan Pinkava
Ratatouille,8.0,Brad Garrett
Ratatouille,8.0,Lou Romano
Ratatouille,8.0,Patton Oswalt
Casino Royale,8.0,Daniel Craig
Casino Royale,8.0,Eva Green
Casino Royale,8.0,Judi Dench
Casino Royale,8.0,Jeffrey Wright
Kill Bill: Vol. 2,8.0,Uma Thurman
Kill Bill: Vol. 2,8.0,David Carradine
Kill Bill: Vol. 2,8.0,Michael Madsen
Kill Bill: Vol. 2,8.0,Daryl Hannah
Vozvrashchenie,8.0,Vladimir Garin
Vozvrashchenie,8.0,Ivan Dobronravov
Vozvrashchenie,8.0,Konstantin Lavronenko
Vozvrashchenie,8.0,Nataliya Vdovina
Bom Yeoareum Gaeul Gyeoul Geurigo Bom,8.0,Ki-duk Kim
Bom Yeoareum Gaeul Gyeoul Geurigo Bom,8.0,Yeong-su Oh
Bom Yeoareum Gaeul Gyeoul Geurigo Bom,8.0,Jong-ho Kim
Bom Yeoareum Gaeul Gyeoul Geurigo Bom,8.0,Kim Young-Min
Mar adentro,8.0,Javier Bardem
Mar adentro,8.0,Belén Rueda
Mar adentro,8.0,Lola Dueñas
Mar adentro,8.0,Mabel Rivera
Cinderella Man,8.0,Russell Crowe
Cinderella Man,8.0,Renée Zellweger
Cinderella Man,8.0,Craig Bierko
Cinderella Man,8.0,Paul Giamatti
Kal Ho Naa Ho,8.0,Preity Zinta
Kal Ho Naa Ho,8.0,Shah Rukh Khan
Kal Ho Naa Ho,8.0,Saif Ali Khan
Kal Ho Naa Ho,8.0,Jaya Bachchan
Mou gaan dou,8.0,Alan Mak
Mou gaan dou,8.0,Andy Lau
Mou gaan dou,8.0,Tony Chiu-Wai Leung
Mou gaan dou,8.0,Anthony Chau-Sang Wong
Pirates of the Caribbean: The Curse of the Black Pearl,8.0,Johnny Depp
Pirates of the Caribbean: The Curse of the Black Pearl,8.0,Geoffrey Rush
Pirates of the Caribbean: The Curse of the Black Pearl,8.0,Orlando Bloom
Pirates of the Caribbean: The Curse of the Black Pearl,8.0,Keira Knightley
Big Fish,8.0,Ewan McGregor
Big Fish,8.0,Albert Finney
Big Fish,8.0,Billy Crudup
Big Fish,8.0,Jessica Lange
The Incredibles,8.0,Craig T. Nelson
The Incredibles,8.0,Samuel L. Jackson
The Incredibles,8.0,Holly Hunter
The Incredibles,8.0,Jason Lee
Dogville,8.0,Nicole Kidman
Dogville,8.0,Paul Bettany
Dogville,8.0,Lauren Bacall
Dogville,8.0,Harriet Andersson
Donnie Darko,8.0,Jake Gyllenhaal
Donnie Darko,8.0,Jena Malone
Donnie Darko,8.0,Mary McDonnell
Donnie Darko,8.0,Holmes Osborne
Magnolia,8.0,Tom Cruise
Magnolia,8.0,Jason Robards
Magnolia,8.0,Julianne Moore
Magnolia,8.0,Philip Seymour Hoffman
Dancer in the Dark,8.0,Björk
Dancer in the Dark,8.0,Catherine Deneuve
Dancer in the Dark,8.0,David Morse
Dancer in the Dark,8.0,Peter Stormare
The Straight Story,8.0,Richard Farnsworth
The Straight Story,8.0,Sissy Spacek
The Straight Story,8.0,Jane Galloway Heitz
The Straight Story,8.0,Joseph A. Carpenter
Pâfekuto burû,8.0,Junko Iwao
Pâfekuto burû,8.0,Rica Matsumoto
Pâfekuto burû,8.0,Shinpachi Tsuji
Pâfekuto burû,8.0,Masaaki Ôkura
Festen,8.0,Ulrich Thomsen
Festen,8.0,Henning Moritzen
Festen,8.0,Thomas Bo Larsen
Festen,8.0,Paprika Steen
Central do Brasil,8.0,Fernanda Montenegro
Central do Brasil,8.0,Vinícius de Oliveira
Central do Brasil,8.0,Marília Pêra
Central do Brasil,8.0,Soia Lira
The Iron Giant,8.0,Eli Marienthal
The Iron Giant,8.0,Harry Connick Jr.
The Iron Giant,8.0,Jennifer Aniston
The Iron Giant,8.0,Vin Diesel
Knockin' on Heaven's Door,8.0,Til Schweiger
Knockin' on Heaven's Door,8.0,Jan Josef Liefers
Knockin' on Heaven's Door,8.0,Thierry van Werveke
Knockin' on Heaven's Door,8.0,Moritz Bleibtreu
Sling Blade,8.0,Billy Bob Thornton
Sling Blade,8.0,Dwight Yoakam
Sling Blade,8.0,J.T. Walsh
Sling Blade,8.0,John Ritter
Secrets & Lies,8.0,Timothy Spall
Secrets & Lies,8.0,Brenda Blethyn
Secrets & Lies,8.0,Phyllis Logan
Secrets & Lies,8.0,Claire Rushbrook
Twelve Monkeys,8.0,Bruce Willis
Twelve Monkeys,8.0,Madeleine Stowe
Twelve Monkeys,8.0,Brad Pitt
Twelve Monkeys,8.0,Joseph Melito
Kôkaku Kidôtai,8.0,Atsuko Tanaka
Kôkaku Kidôtai,8.0,Iemasa Kayumi
Kôkaku Kidôtai,8.0,Akio Ôtsuka
Kôkaku Kidôtai,8.0,Kôichi Yamadera
The Nightmare Before Christmas,8.0,Danny Elfman
The Nightmare Before Christmas,8.0,Chris Sarandon
The Nightmare Before Christmas,8.0,Catherine O'Hara
The Nightmare Before Christmas,8.0,William Hickey
Groundhog Day,8.0,Bill Murray
Groundhog Day,8.0,Andie MacDowell
Groundhog Day,8.0,Chris Elliott
Groundhog Day,8.0,Stephen Tobolowsky
Bound by Honor,8.0,Damian Chapa
Bound by Honor,8.0,Jesse Borrego
Bound by Honor,8.0,Benjamin Bratt
Bound by Honor,8.0,Enrique Castillo
Scent of a Woman,8.0,Al Pacino
Scent of a Woman,8.0,Chris O'Donnell
Scent of a Woman,8.0,James Rebhorn
Scent of a Woman,8.0,Gabrielle Anwar
Aladdin,8.0,John Musker
Aladdin,8.0,Scott Weinger
Aladdin,8.0,Robin Williams
Aladdin,8.0,Linda Larkin
JFK,8.0,Kevin Costner
JFK,8.0,Gary Oldman
JFK,8.0,Jack Lemmon
JFK,8.0,Walter Matthau
Beauty and the Beast,8.0,Kirk Wise
Beauty and the Beast,8.0,Paige O'Hara
Beauty and the Beast,8.0,Robby Benson
Beauty and the Beast,8.0,Jesse Corti
Dances with Wolves,8.0,Kevin Costner
Dances with Wolves,8.0,Mary McDonnell
Dances with Wolves,8.0,Graham Greene
Dances with Wolves,8.0,Rodney A. Grant
Do the Right Thing,8.0,Danny Aiello
Do the Right Thing,8.0,Ossie Davis
Do the Right Thing,8.0,Ruby Dee
Do the Right Thing,8.0,Richard Edson
Rain Man,8.0,Dustin Hoffman
Rain Man,8.0,Tom Cruise
Rain Man,8.0,Valeria Golino
Rain Man,8.0,Gerald R. Molen
Akira,8.0,Mitsuo Iwata
Akira,8.0,Nozomu Sasaki
Akira,8.0,Mami Koyama
Akira,8.0,Tesshô Genda
The Princess Bride,8.0,Cary Elwes
The Princess Bride,8.0,Mandy Patinkin
The Princess Bride,8.0,Robin Wright
The Princess Bride,8.0,Chris Sarandon
Der Himmel über Berlin,8.0,Bruno Ganz
Der Himmel über Berlin,8.0,Solveig Dommartin
Der Himmel über Berlin,8.0,Otto Sander
Der Himmel über Berlin,8.0,Curt Bois
Au revoir les enfants,8.0,Gaspard Manesse
Au revoir les enfants,8.0,Raphael Fejtö
Au revoir les enfants,8.0,Francine Racette
Au revoir les enfants,8.0,Stanislas Carré de Malberg
The Terminator,8.0,Arnold Schwarzenegger
The Terminator,8.0,Linda Hamilton
The Terminator,8.0,Michael Biehn
The Terminator,8.0,Paul Winfield
Gandhi,8.0,Ben Kingsley
Gandhi,8.0,John Gielgud
Gandhi,8.0,Rohini Hattangadi
Gandhi,8.0,Roshan Seth
Being There,8.0,Peter Sellers
Being There,8.0,Shirley MacLaine
Being There,8.0,Melvyn Douglas
Being There,8.0,Jack Warden
Annie Hall,8.0,Woody Allen
Annie Hall,8.0,Diane Keaton
Annie Hall,8.0,Tony Roberts
Annie Hall,8.0,Carol Kane
Jaws,8.0,Roy Scheider
Jaws,8.0,Robert Shaw
Jaws,8.0,Richard Dreyfuss
Jaws,8.0,Lorraine Gary
Dog Day Afternoon,8.0,Al Pacino
Dog Day Afternoon,8.0,John Cazale
Dog Day Afternoon,8.0,Penelope Allen
Dog Day Afternoon,8.0,Sully Boyar
Young Frankenstein,8.0,Gene Wilder
Young Frankenstein,8.0,Madeline Kahn
Young Frankenstein,8.0,Marty Feldman
Young Frankenstein,8.0,Peter Boyle
Papillon,8.0,Steve McQueen
Papillon,8.0,Dustin Hoffman
Papillon,8.0,Victor Jory
Papillon,8.0,Don Gordon
The Exorcist,8.0,Ellen Burstyn
The Exorcist,8.0,Max von Sydow
The Exorcist,8.0,Linda Blair
The Exorcist,8.0,Lee J. Cobb
Sleuth,8.0,Laurence Olivier
Sleuth,8.0,Michael Caine
Sleuth,8.0,Alec Cawthorne
Sleuth,8.0,John Matthews
The Last Picture Show,8.0,Timothy Bottoms
The Last Picture Show,8.0,Jeff Bridges
The Last Picture Show,8.0,Cybill Shepherd
The Last Picture Show,8.0,Ben Johnson
Fiddler on the Roof,8.0,Topol
Fiddler on the Roof,8.0,Norma Crane
Fiddler on the Roof,8.0,Leonard Frey
Fiddler on the Roof,8.0,Molly Picon
Il conformista,8.0,Jean-Louis Trintignant
Il conformista,8.0,Stefania Sandrelli
Il conformista,8.0,Gastone Moschin
Il conformista,8.0,Enzo Tarascio
Knives Out,7.9,Daniel Craig
Knives Out,7.9,Chris Evans
Knives Out,7.9,Ana de Armas
Knives Out,7.9,Jamie Lee Curtis
Manbiki kazoku,7.9,Lily Franky
Manbiki kazoku,7.9,Sakura Andô
Manbiki kazoku,7.9,Kirin Kiki
Manbiki kazoku,7.9,Mayu Matsuoka
Marriage Story,7.9,Adam Driver
Marriage Story,7.9,Scarlett Johansson
Marriage Story,7.9,Julia Greer
Marriage Story,7.9,Azhy Robertson
Call Me by Your Name,7.9,Armie Hammer
Call Me by Your Name,7.9,Timothée Chalamet
Call Me by Your Name,7.9,Michael Stuhlbarg
Call Me by Your Name,7.9,Amira Casar
"I, Daniel Blake",7.9,Laura Obiols
"I, Daniel Blake",7.9,Dave Johns
"I, Daniel Blake",7.9,Hayley Squires
"I, Daniel Blake",7.9,Sharon Percy
Isle of Dogs,7.9,Bryan Cranston
Isle of Dogs,7.9,Koyu Rankin
Isle of Dogs,7.9,Edward Norton
Isle of Dogs,7.9,Bob Balaban
Hunt for the Wilderpeople,7.9,Sam Neill
Hunt for the Wilderpeople,7.9,Julian Dennison
Hunt for the Wilderpeople,7.9,Rima Te Wiata
Hunt for the Wilderpeople,7.9,Rachel House
Captain Fantastic,7.9,Viggo Mortensen
Captain Fantastic,7.9,George MacKay
Captain Fantastic,7.9,Samantha Isler
Captain Fantastic,7.9,Annalise Basso
Sing Street,7.9,Ferdia Walsh-Peelo
Sing Street,7.9,Aidan Gillen
Sing Street,7.9,Maria Doyle Kennedy
Sing Street,7.9,Jack Reynor
Thor: Ragnarok,7.9,Chris Hemsworth
Thor: Ragnarok,7.9,Tom Hiddleston
Thor: Ragnarok,7.9,Cate Blanchett
Thor: Ragnarok,7.9,Mark Ruffalo
Nightcrawler,7.9,Jake Gyllenhaal
Nightcrawler,7.9,Rene Russo
Nightcrawler,7.9,Bill Paxton
Nightcrawler,7.9,Riz Ahmed
Jojo Rabbit,7.9,Roman Griffin Davis
Jojo Rabbit,7.9,Thomasin McKenzie
Jojo Rabbit,7.9,Scarlett Johansson
Jojo Rabbit,7.9,Taika Waititi
Arrival,7.9,Amy Adams
Arrival,7.9,Jeremy Renner
Arrival,7.9,Forest Whitaker
Arrival,7.9,Michael Stuhlbarg
Star Wars: Episode VII - The Force Awakens,7.9,Daisy Ridley
Star Wars: Episode VII - The Force Awakens,7.9,John Boyega
Star Wars: Episode VII - The Force Awakens,7.9,Oscar Isaac
Star Wars: Episode VII - The Force Awakens,7.9,Domhnall Gleeson
Before Midnight,7.9,Ethan Hawke
Before Midnight,7.9,Julie Delpy
Before Midnight,7.9,Seamus Davey-Fitzpatrick
Before Midnight,7.9,Ariane Labed
X-Men: Days of Future Past,7.9,Patrick Stewart
X-Men: Days of Future Past,7.9,Ian McKellen
X-Men: Days of Future Past,7.9,Hugh Jackman
X-Men: Days of Future Past,7.9,James McAvoy
Bir Zamanlar Anadolu'da,7.9,Muhammet Uzuner
Bir Zamanlar Anadolu'da,7.9,Yilmaz Erdogan
Bir Zamanlar Anadolu'da,7.9,Taner Birsel
Bir Zamanlar Anadolu'da,7.9,Ahmet Mümtaz Taylan
The Artist,7.9,Jean Dujardin
The Artist,7.9,Bérénice Bejo
The Artist,7.9,John Goodman
The Artist,7.9,James Cromwell
Edge of Tomorrow,7.9,Tom Cruise
Edge of Tomorrow,7.9,Emily Blunt
Edge of Tomorrow,7.9,Bill Paxton
Edge of Tomorrow,7.9,Brendan Gleeson
Amour,7.9,Jean-Louis Trintignant
Amour,7.9,Emmanuelle Riva
Amour,7.9,Isabelle Huppert
Amour,7.9,Alexandre Tharaud
The Irishman,7.9,Robert De Niro
The Irishman,7.9,Al Pacino
The Irishman,7.9,Joe Pesci
The Irishman,7.9,Harvey Keitel
Un prophète,7.9,Tahar Rahim
Un prophète,7.9,Niels Arestrup
Un prophète,7.9,Adel Bencherif
Un prophète,7.9,Reda Kateb
Moon,7.9,Sam Rockwell
Moon,7.9,Kevin Spacey
Moon,7.9,Dominique McElligott
Moon,7.9,Rosie Shaw
Låt den rätte komma in,7.9,Kåre Hedebrant
Låt den rätte komma in,7.9,Lina Leandersson
Låt den rätte komma in,7.9,Per Ragnar
Låt den rätte komma in,7.9,Henrik Dahl
District 9,7.9,Sharlto Copley
District 9,7.9,David James
District 9,7.9,Jason Cope
District 9,7.9,Nathalie Boltt
The Wrestler,7.9,Mickey Rourke
The Wrestler,7.9,Marisa Tomei
The Wrestler,7.9,Evan Rachel Wood
The Wrestler,7.9,Mark Margolis
